,title,price,link
184,DELL Vostro Core i3 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) vostro 3510 icl Thin and Light Laptop,"₹39,760",/dell-vostro-core-i3-10th-gen-8-gb-512-gb-ssd-windows-11-home-3510-icl-thin-light-laptop/p/itmeab0124b49873?pid=COMGBP5FDEBNMTGG&lid=LSTCOMGBP5FDEBNMTGGQNYFZH&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_185&otracker=search&fm=organic&iid=9fd69127-45fc-429c-967a-32f376682d26.COMGBP5FDEBNMTGG.SEARCH&ppt=None&ppn=None&ssid=f7gwtami7k0000001663996561778&qH=c06ea84a1e3dc3c6
185,MSI GP66 Leopard Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA GeForce RTX 3...,"₹1,29,890",/msi-gp66-leopard-core-i7-11th-gen-16-gb-1-tb-ssd-windows-10-home-8-gb-graphics-nvidia-geforce-rtx-3070-144-hz-11ug-693in-gaming-laptop/p/itmfcd34d91873d9?pid=COMGEY8WF6HDUVSF&lid=LSTCOMGEY8WF6HDUVSFIE9BYK&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_186&otracker=search&fm=organic&iid=9fd69127-45fc-429c-967a-32f376682d26.COMGEY8WF6HDUVSF.SEARCH&ppt=None&ppn=None&ssid=f7gwtami7k0000001663996561778&qH=c06ea84a1e3dc3c6
186,Lenovo IdeaPad Gaming 3 Ryzen 7 Octa Core AMD R7-5800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphi...,"₹68,890",/lenovo-ideapad-gaming-3-ryzen-7-octa-core-amd-r7-5800h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-15ach6-laptop/p/itmf5837cb8ef18b?pid=COMGCFNZUUHGWNRZ&lid=LSTCOMGCFNZUUHGWNRZLZK9FL&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_187&otracker=search&fm=organic&iid=9fd69127-45fc-429c-967a-32f376682d26.COMGCFNZUUHGWNRZ.SEARCH&ppt=None&ppn=None&ssid=f7gwtami7k0000001663996561778&qH=c06ea84a1e3dc3c6
187,Lenovo IdeaPad Gaming Core i7 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce...,"₹58,990",/lenovo-ideapad-gaming-core-i7-10th-gen-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-120-hz-81y4019ein-81y401bhin-laptop/p/itm0e542b2a6f95c?pid=COMG3HHRMGSUZATZ&lid=LSTCOMG3HHRMGSUZATZHSVRV1&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_188&otracker=search&fm=organic&iid=en_CYgm3gbyGx%2FkQRWYT9Jqeqgespxymp%2B2%2Fi%2FMKwd4JYcRR%2F3KI91GKAHeQORjv%2F3JvXREnMQfo0A81lstS7FaOg%3D%3D&ppt=None&ppn=None&ssid=f7gwtami7k0000001663996561778&qH=c06ea84a1e3dc3c6
188,ASUS VivoBook Ultra K14 (2021) Ryzen 5 Hexa Core AMD R5-5500U - (8 GB/512 GB SSD/Windows 10 Home) KM41...,"₹51,890",/asus-vivobook-ultra-k14-2021-ryzen-5-hexa-core-amd-r5-5500u-8-gb-512-gb-ssd-windows-10-home-km413ua-eb503ts-thin-light-laptop/p/itm46873117b58f0?pid=COMGFG9VPU9PFKBK&lid=LSTCOMGFG9VPU9PFKBKKJIDLK&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_189&otracker=search&fm=organic&iid=9fd69127-45fc-429c-967a-32f376682d26.COMGFG9VPU9PFKBK.SEARCH&ppt=None&ppn=None&ssid=f7gwtami7k0000001663996561778&qH=c06ea84a1e3dc3c6
189,Lenovo IdeaPad 5 Pro Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) 14ITL6 Thin a...,"₹68,990",/lenovo-ideapad-5-pro-core-i5-11th-gen-16-gb-512-gb-ssd-windows-10-home-2-graphics-14itl6-thin-light-laptop/p/itm962e32941462c?pid=COMG6AKVRGZZCZJ2&lid=LSTCOMG6AKVRGZZCZJ2OLHPNT&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_190&otracker=search&fm=organic&iid=9fd69127-45fc-429c-967a-32f376682d26.COMG6AKVRGZZCZJ2.SEARCH&ppt=None&ppn=None&ssid=f7gwtami7k0000001663996561778&qH=c06ea84a1e3dc3c6
190,HP Pavilion Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) 14-dv2014TU Thin and Light Laptop,"₹66,890",/hp-pavilion-core-i5-12th-gen-16-gb-512-gb-ssd-windows-11-home-14-dv2014tu-thin-light-laptop/p/itmf2da8088aa614?pid=COMGEG3ZNYZDAYVJ&lid=LSTCOMGEG3ZNYZDAYVJNYHV3Q&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_191&otracker=search&fm=organic&iid=9fd69127-45fc-429c-967a-32f376682d26.COMGEG3ZNYZDAYVJ.SEARCH&ppt=None&ppn=None&ssid=f7gwtami7k0000001663996561778&qH=c06ea84a1e3dc3c6
191,Lenovo IdeaPad Gaming 3 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,"₹58,990",/lenovo-ideapad-gaming-3-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-15ihu6d2-laptop/p/itm78e98bb9abfb1?pid=COMGBNFUHREA8EJN&lid=LSTCOMGBNFUHREA8EJNCOPCZZ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_192&otracker=search&fm=organic&iid=en_CYgm3gbyGx%2FkQRWYT9Jqeqgespxymp%2B2%2Fi%2FMKwd4JYevrEd%2FdWEqA%2FfLbeVOMOobcRe85G8DPL7dNHZivc46vQ%3D%3D&ppt=None&ppn=None&ssid=f7gwtami7k0000001663996561778&qH=c06ea84a1e3dc3c6
192,Lenovo IdeaPad 5 Pro Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) 14ITL6 Thin a...,"₹68,990",/lenovo-ideapad-5-pro-core-i5-11th-gen-16-gb-512-gb-ssd-windows-10-home-2-graphics-14itl6-thin-light-laptop/p/itm962e32941462c?pid=COMG6AKVRGZZCZJ2&lid=LSTCOMG6AKVRGZZCZJ2OLHPNT&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_193&otracker=search&fm=organic&iid=de87dca5-d39f-458b-a094-d1c720338f7b.COMG6AKVRGZZCZJ2.SEARCH&ppt=None&ppn=None&ssid=quii4ihaa80000001663996562798&qH=c06ea84a1e3dc3c6
193,DELL Inspiron Core i3 10th Gen - (8 GB/256 GB SSD/Windows 10) Inspiron 3511 Thin and Light Laptop,"₹36,890",/dell-inspiron-core-i3-10th-gen-8-gb-256-gb-ssd-windows-10-3511-thin-light-laptop/p/itm6e3024850935c?pid=COMG6D9UBWS3PB2J&lid=LSTCOMG6D9UBWS3PB2JH6FG2A&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_194&otracker=search&fm=organic&iid=de87dca5-d39f-458b-a094-d1c720338f7b.COMG6D9UBWS3PB2J.SEARCH&ppt=None&ppn=None&ssid=quii4ihaa80000001663996562798&qH=c06ea84a1e3dc3c6
194,DELL Core i3 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) D560841WIN9S Laptop,"₹44,350",/dell-core-i3-11th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-11-home-d560841win9s-laptop/p/itma38daad78336a?pid=COMGG45GXQXPHZFW&lid=LSTCOMGG45GXQXPHZFWH82M3K&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_195&otracker=search&fm=organic&iid=de87dca5-d39f-458b-a094-d1c720338f7b.COMGG45GXQXPHZFW.SEARCH&ppt=None&ppn=None&ssid=quii4ihaa80000001663996562798&qH=c06ea84a1e3dc3c6
195,Lenovo IdeaPad Gaming Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce...,"₹46,990",/lenovo-ideapad-gaming-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-82k101b6in-82k101ftin-laptop/p/itm52edaf472c5df?pid=COMGFM5BFZHDDB4R&lid=LSTCOMGFM5BFZHDDB4RSEPODX&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_196&otracker=search&fm=organic&iid=en_R5qpnsgZxfB6E%2BGk1Uc5WCiNZskkvC212zCBTFsUQdxO6hSSf%2BMrwkS6lFa3kT4bIISCW0zrU1nCJjOd%2FRaRgA%3D%3D&ppt=None&ppn=None&ssid=quii4ihaa80000001663996562798&qH=c06ea84a1e3dc3c6
196,DELL Inspiron Ryzen 3 Dual Core 3250U - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) Inspiron 3525 Thin ...,"₹40,700",/dell-inspiron-ryzen-3-dual-core-3250u-8-gb-1-tb-hdd-256-gb-ssd-windows-11-home-3525-thin-light-laptop/p/itmaeb60d3e1f1c7?pid=COMGF3B7GEGQ5BHR&lid=LSTCOMGF3B7GEGQ5BHRCP6RIQ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_197&otracker=search&fm=organic&iid=de87dca5-d39f-458b-a094-d1c720338f7b.COMGF3B7GEGQ5BHR.SEARCH&ppt=None&ppn=None&ssid=quii4ihaa80000001663996562798&qH=c06ea84a1e3dc3c6
197,ASUS VivoBook Flip 14 Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) TP470EA-EC302WS 2 in 1 Lapt...,"₹44,990",/asus-vivobook-flip-14-core-i3-11th-gen-8-gb-256-gb-ssd-windows-11-home-tp470ea-ec302ws-2-1-laptop/p/itm19c033876d347?pid=COMGARNUF2FCYCKZ&lid=LSTCOMGARNUF2FCYCKZUMITT4&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_198&otracker=search&fm=organic&iid=de87dca5-d39f-458b-a094-d1c720338f7b.COMGARNUF2FCYCKZ.SEARCH&ppt=None&ppn=None&ssid=quii4ihaa80000001663996562798&qH=c06ea84a1e3dc3c6
198,ASUS ROG Strix G15 (2022) Ryzen 7 Octa Core AMD R7-6800H - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphi...,"₹95,890",/asus-rog-strix-g15-2022-ryzen-7-octa-core-amd-r7-6800h-16-gb-1-tb-ssd-windows-11-home-4-gb-graphics-nvidia-geforce-rtx-3050-144-hz-g513rc-hn083w-gaming-laptop/p/itmaf9dde96ae73d?pid=COMGCYCEH9RMGGZ5&lid=LSTCOMGCYCEH9RMGGZ5FIZ8ZJ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_199&otracker=search&fm=organic&iid=de87dca5-d39f-458b-a094-d1c720338f7b.COMGCYCEH9RMGGZ5.SEARCH&ppt=None&ppn=None&ssid=quii4ihaa80000001663996562798&qH=c06ea84a1e3dc3c6
199,Lenovo IdeaPad 3 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 82H801L7IN | 82H802FJIN | 82H802...,"₹33,990",/lenovo-ideapad-3-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-82h801l7in-82h802fjin-82h802l3in-82h801lhin-thin-light-laptop/p/itm0e009f57a591b?pid=COMG9VHHG6Q3RRJX&lid=LSTCOMG9VHHG6Q3RRJXQHPK6Q&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_200&otracker=search&fm=organic&iid=en_R5qpnsgZxfB6E%2BGk1Uc5WCiNZskkvC212zCBTFsUQdwRlDxpLOBw5gY2CAxn3YiwL5jhQWpdvx1OYmo5B%2BTaig%3D%3D&ppt=None&ppn=None&ssid=quii4ihaa80000001663996562798&qH=c06ea84a1e3dc3c6
200,MSI Pulse GL66 Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA GeForce RTX 307...,"₹1,09,890",/msi-pulse-gl66-core-i7-11th-gen-16-gb-1-tb-ssd-windows-10-home-8-gb-graphics-nvidia-geforce-rtx-3070-11ugk-431in-gaming-laptop/p/itm9eaffcc31a058?pid=COMG6E8PV7JC3SMM&lid=LSTCOMG6E8PV7JC3SMMVHYKEI&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_201&otracker=search&fm=organic&iid=de87dca5-d39f-458b-a094-d1c720338f7b.COMG6E8PV7JC3SMM.SEARCH&ppt=None&ppn=None&ssid=quii4ihaa80000001663996562798&qH=c06ea84a1e3dc3c6
201,Lenovo Thinkpad Ryzen 5 Hexa Core 5600U - (8 GB/512 GB SSD/DOS) E14 AMD Gen3 Thin and Light Laptop,"₹56,890",/lenovo-thinkpad-ryzen-5-hexa-core-5600u-8-gb-512-gb-ssd-dos-e14-amd-gen3-thin-light-laptop/p/itm9d1a5b7f5c9ca?pid=COMG6YZZPHDH3VQ6&lid=LSTCOMG6YZZPHDH3VQ6KJDPZP&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_202&otracker=search&fm=organic&iid=de87dca5-d39f-458b-a094-d1c720338f7b.COMG6YZZPHDH3VQ6.SEARCH&ppt=None&ppn=None&ssid=quii4ihaa80000001663996562798&qH=c06ea84a1e3dc3c6
202,MSI Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce RTX 3050/144 Hz) ...,"₹60,990",/msi-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-rtx-3050-144-hz-gf63-thin-11uc-867in-gaming-laptop/p/itm4e86e31b8e273?pid=COMGEY8WQXQVBTZB&lid=LSTCOMGEY8WQXQVBTZBXBQHFX&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_203&otracker=search&fm=organic&iid=de87dca5-d39f-458b-a094-d1c720338f7b.COMGEY8WQXQVBTZB.SEARCH&ppt=None&ppn=None&ssid=quii4ihaa80000001663996562798&qH=c06ea84a1e3dc3c6
203,ASUS TUF Gaming A15 Ryzen 5 Hexa Core AMD R5-4600H - (8 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVID...,"₹54,890",/asus-tuf-gaming-a15-ryzen-5-hexa-core-amd-r5-4600h-8-gb-1-tb-ssd-windows-11-home-4-gb-graphics-nvidia-geforce-gtx-1650-144-hz-fa506ihrz-hn112w-laptop/p/itm20d472c5059c0?pid=COMGGJZFJRZY45WX&lid=LSTCOMGGJZFJRZY45WXD02LFG&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_204&otracker=search&fm=organic&iid=en_R5qpnsgZxfB6E%2BGk1Uc5WCiNZskkvC212zCBTFsUQdxmngLCAbdPcME9RZ2%2Bt9HDDgM%2Fy%2BpZK%2BFBmxUGjT0Reg%3D%3D&ppt=None&ppn=None&ssid=quii4ihaa80000001663996562798&qH=c06ea84a1e3dc3c6
204,HP Pavilion Gaming Ryzen 5 Hexa Core AMD R5-5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVI...,"₹53,090",/hp-pavilion-gaming-ryzen-5-hexa-core-amd-r5-5600h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-15-ec2150ax-laptop/p/itm18d02dd12a2fa?pid=COMG92FX6AVCM4UF&lid=LSTCOMG92FX6AVCM4UFREIH9L&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_205&otracker=search&fm=organic&iid=de87dca5-d39f-458b-a094-d1c720338f7b.COMG92FX6AVCM4UF.SEARCH&ppt=None&ppn=None&ssid=quii4ihaa80000001663996562798&qH=c06ea84a1e3dc3c6
205,Lenovo Ryzen 3 Dual Core 3rd Gen - (8 GB/512 GB SSD/Windows 11 Home) IdeaPad 1 15ADA7 Laptop,"₹30,890",/lenovo-ryzen-3-dual-core-3rd-gen-8-gb-512-gb-ssd-windows-11-home-ideapad-1-15ada7-laptop/p/itma497ba2046be7?pid=COMGFPC3T4F5EGZM&lid=LSTCOMGFPC3T4F5EGZMD8Q7QG&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_206&otracker=search&fm=organic&iid=de87dca5-d39f-458b-a094-d1c720338f7b.COMGFPC3T4F5EGZM.SEARCH&ppt=None&ppn=None&ssid=quii4ihaa80000001663996562798&qH=c06ea84a1e3dc3c6
206,ASUS Vivobook 15 Touch Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) X515EA-EZ501WS Thin and Li...,"₹47,990",/asus-vivobook-15-touch-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-x515ea-ez501ws-thin-light-laptop/p/itm26c5a90e36562?pid=COMGEFDUTSJZGPRS&lid=LSTCOMGEFDUTSJZGPRSMJ1UDU&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_207&otracker=search&fm=organic&iid=de87dca5-d39f-458b-a094-d1c720338f7b.COMGEFDUTSJZGPRS.SEARCH&ppt=None&ppn=None&ssid=quii4ihaa80000001663996562798&qH=c06ea84a1e3dc3c6
207,Lenovo IdeaPad Gaming 3 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,"₹58,990",/lenovo-ideapad-gaming-3-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-15ihu6d2-laptop/p/itm78e98bb9abfb1?pid=COMGBNFUHREA8EJN&lid=LSTCOMGBNFUHREA8EJNCOPCZZ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_208&otracker=search&fm=organic&iid=en_R5qpnsgZxfB6E%2BGk1Uc5WCiNZskkvC212zCBTFsUQdxw6iJ8FUjnU%2B2TyrnKjRxUL5kqRP45OJvGMF1rCcADBw%3D%3D&ppt=None&ppn=None&ssid=quii4ihaa80000001663996562798&qH=c06ea84a1e3dc3c6
208,ASUS Vivobook S14 OLED (2022) Intel EVO Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) S3402ZA-...,"₹91,990",/asus-vivobook-s14-oled-2022-intel-evo-core-i7-12th-gen-16-gb-512-gb-ssd-windows-11-home-s3402za-km702ws-thin-light-laptop/p/itmd1086591ca87c?pid=COMGCG2GCTYUYF4N&lid=LSTCOMGCG2GCTYUYF4NFRNNAW&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_209&otracker=search&fm=organic&iid=de87dca5-d39f-458b-a094-d1c720338f7b.COMGCG2GCTYUYF4N.SEARCH&ppt=None&ppn=None&ssid=quii4ihaa80000001663996562798&qH=c06ea84a1e3dc3c6
209,DELL Inspiron Core i5 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) INSPIRON 3511 Thin and Light Laptop,"₹53,382",/dell-inspiron-core-i5-11th-gen-8-gb-256-gb-ssd-windows-11-home-3511-thin-light-laptop/p/itm5efd21b303d68?pid=COMG9NYDPHZMCZEA&lid=LSTCOMG9NYDPHZMCZEAN4LYJI&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_210&otracker=search&fm=organic&iid=de87dca5-d39f-458b-a094-d1c720338f7b.COMG9NYDPHZMCZEA.SEARCH&ppt=None&ppn=None&ssid=quii4ihaa80000001663996562798&qH=c06ea84a1e3dc3c6
210,realme Book Prime Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) CloudPro002 Thin and Light Lap...,"₹58,990",/realme-book-prime-core-i5-11th-gen-16-gb-512-gb-ssd-windows-11-home-cloudpro002-thin-light-laptop/p/itmcef634fed35db?pid=COMGCWBEUEYYC7WH&lid=LSTCOMGCWBEUEYYC7WHYDUYN1&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_211&otracker=search&fm=organic&iid=de87dca5-d39f-458b-a094-d1c720338f7b.COMGCWBEUEYYC7WH.SEARCH&ppt=None&ppn=None&ssid=quii4ihaa80000001663996562798&qH=c06ea84a1e3dc3c6
211,Lenovo IdeaPad 3 Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15IAU7 Thin and Light Laptop,"₹51,990",/lenovo-ideapad-3-core-i5-12th-gen-8-gb-512-gb-ssd-windows-11-home-15iau7-thin-light-laptop/p/itm496ac469abb9e?pid=COMGFM5BHPZWTFST&lid=LSTCOMGFM5BHPZWTFSTRRCS5G&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_212&otracker=search&fm=organic&iid=en_R5qpnsgZxfB6E%2BGk1Uc5WCiNZskkvC212zCBTFsUQdwTJ70LKtOuJScHjMm2NG8oul5JO0vA%2BNes7IY7%2B9G57g%3D%3D&ppt=None&ppn=None&ssid=quii4ihaa80000001663996562798&qH=c06ea84a1e3dc3c6
212,HP Victus Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050/14...,"₹65,890",/hp-victus-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-144-hz-16-d0354tx-gaming-laptop/p/itm272629b3faa52?pid=COMGEVBGVFVBFJHE&lid=LSTCOMGEVBGVFVBFJHE2H2HV0&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_213&otracker=search&fm=organic&iid=de87dca5-d39f-458b-a094-d1c720338f7b.COMGEVBGVFVBFJHE.SEARCH&ppt=None&ppn=None&ssid=quii4ihaa80000001663996562798&qH=c06ea84a1e3dc3c6
213,Lenovo IdeaPad Flex 5 Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 14ALC05 2 in 1 Lapto...,"₹59,890",/lenovo-ideapad-flex-5-ryzen-hexa-core-5500u-8-gb-512-gb-ssd-windows-11-home-14alc05-2-1-laptop/p/itm3098ab4230e4d?pid=COMGCFNZEE6RPHWZ&lid=LSTCOMGCFNZEE6RPHWZB6FM95&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_214&otracker=search&fm=organic&iid=de87dca5-d39f-458b-a094-d1c720338f7b.COMGCFNZEE6RPHWZ.SEARCH&ppt=None&ppn=None&ssid=quii4ihaa80000001663996562798&qH=c06ea84a1e3dc3c6
214,ASUS VivoBook Flip 14 Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) TP470EA-EC301WS 2 in 1 Lapt...,"₹44,990",/asus-vivobook-flip-14-core-i3-11th-gen-8-gb-256-gb-ssd-windows-11-home-tp470ea-ec301ws-2-1-laptop/p/itma917de411489d?pid=COMGARNU7KVANJ8E&lid=LSTCOMGARNU7KVANJ8ED5MPUN&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_215&otracker=search&fm=organic&iid=de87dca5-d39f-458b-a094-d1c720338f7b.COMGARNU7KVANJ8E.SEARCH&ppt=None&ppn=None&ssid=quii4ihaa80000001663996562798&qH=c06ea84a1e3dc3c6
215,Lenovo IdeaPad 3 Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/Intel Integrated Iris Xe) 15IAU7...,"₹56,990",/lenovo-ideapad-3-core-i5-12th-gen-16-gb-512-gb-ssd-windows-11-home-intel-integrated-iris-xe-15iau7-gaming-laptop/p/itmb696704ad257e?pid=COMGHA9RYJRG8JE6&lid=LSTCOMGHA9RYJRG8JE6DAGDGQ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_216&otracker=search&fm=organic&iid=en_R5qpnsgZxfB6E%2BGk1Uc5WCiNZskkvC212zCBTFsUQdyTNoJr4AGE%2BnxS7Vj07l3RifEKlTERv40Z1E2V5nuvlg%3D%3D&ppt=None&ppn=None&ssid=quii4ihaa80000001663996562798&qH=c06ea84a1e3dc3c6
216,ASUS Chromebook Flip Celeron Dual Core - (4 GB/32 GB EMMC Storage/Chrome OS) C214MA-BU0704 Chromebook,"₹15,990",/asus-chromebook-flip-celeron-dual-core-4-gb-32-gb-emmc-storage-chrome-os-c214ma-bu0704/p/itmc0ba19a0da373?pid=COMGHFTHHXH9AKMS&lid=LSTCOMGHFTHHXH9AKMSUIBIH6&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_10_217&otracker=search&fm=organic&iid=95dc0128-6cbe-4de7-a22c-b69bea280b1f.COMGHFTHHXH9AKMS.SEARCH&ppt=None&ppn=None&ssid=cjmicb6thc0000001663996563829&qH=c06ea84a1e3dc3c6
217,HP Pavilion Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) EG2036TU Thin and Light Laptop,"₹76,050",/hp-pavilion-core-i5-12th-gen-16-gb-512-gb-ssd-windows-11-home-eg2036tu-thin-light-laptop/p/itm00b14125f3444?pid=COMGDTTDZ8DJESMA&lid=LSTCOMGDTTDZ8DJESMA4KO636&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_10_218&otracker=search&fm=organic&iid=95dc0128-6cbe-4de7-a22c-b69bea280b1f.COMGDTTDZ8DJESMA.SEARCH&ppt=None&ppn=None&ssid=cjmicb6thc0000001663996563829&qH=c06ea84a1e3dc3c6
218,acer Extensa 15 Core i3 11th Gen - (4 GB/256 GB SSD/Windows 11 Home) EX215-54/ EX215-54-39DE Thin and ...,"₹26,990",/acer-extensa-15-core-i3-11th-gen-4-gb-256-gb-ssd-windows-11-home-ex215-54-ex215-54-39de-thin-light-laptop/p/itmd0376eede6267?pid=COMGBNUHXGMSQDZR&lid=LSTCOMGBNUHXGMSQDZRLKNBYR&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_10_219&otracker=search&fm=organic&iid=95dc0128-6cbe-4de7-a22c-b69bea280b1f.COMGBNUHXGMSQDZR.SEARCH&ppt=None&ppn=None&ssid=cjmicb6thc0000001663996563829&qH=c06ea84a1e3dc3c6
219,Lenovo IdeaPad Gaming Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce...,"₹46,990",/lenovo-ideapad-gaming-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-82k101b6in-82k101ftin-laptop/p/itm52edaf472c5df?pid=COMGFM5BFZHDDB4R&lid=LSTCOMGFM5BFZHDDB4RSEPODX&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_10_220&otracker=search&fm=organic&iid=en_ElIlwQXQBQV%2FHMzU%2FV8zywpsyrh9BFC0MbFVron6R2EbFUiu1IhjpMi6bgT25Z2vIISCW0zrU1nCJjOd%2FRaRgA%3D%3D&ppt=None&ppn=None&ssid=cjmicb6thc0000001663996563829&qH=c06ea84a1e3dc3c6
220,HP Ryzen 3 Dual Core 3250U - (8 GB/256 GB SSD/Windows 11 Home) 15s- eq1561AU Thin and Light Laptop,"₹30,390",/hp-ryzen-3-dual-core-3250u-8-gb-256-gb-ssd-windows-11-home-15s-eq1561au-thin-light-laptop/p/itm3ee1fcefe285f?pid=COMGGFZHGC2HWZ4Z&lid=LSTCOMGGFZHGC2HWZ4ZF4EHLO&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_10_221&otracker=search&fm=organic&iid=95dc0128-6cbe-4de7-a22c-b69bea280b1f.COMGGFZHGC2HWZ4Z.SEARCH&ppt=None&ppn=None&ssid=cjmicb6thc0000001663996563829&qH=c06ea84a1e3dc3c6
